y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
43.3079958261722;39.58392394755276;69.94541216471447;62.08366009698068;40.13747612180276;28.280369458130508;0.5961992144584656;0.10000000149011612;0.0;1.0;1241.7999999999904
40.45884911111892;39.98781627355396;69.94533483221466;62.083865692721304;40.21458397265832;28.362920955121297;0.168827623128891;0.10000000149011612;0.0;1.0;1242.1499999999903
42.479690447657106;40.383430916640236;69.9452575016615;62.084071201103995;40.258952344523664;28.38557295689759;0.47195354104042053;0.1575145721435547;0.0;1.0;1242.4999999999902
41.063850890586195;40.772437984187206;69.94518017305063;62.08427674848343;40.31551810985735;28.4510001808311;0.25957754254341125;0.21586570143699646;0.0;1.0;1242.8499999999901
42.0283645043894;41.15388280239762;69.94510284638596;62.08448225029133;40.36436370717706;28.487141688707254;0.40425488352775574;0.2730821669101715;0.0;1.0;1243.19999999999
41.397627635266076;41.52860819308319;69.94502552166557;62.084687766943546;40.419127924463226;28.543272210417058;0.30964431166648865;0.3292909562587738;0.0;1.0;1243.54999999999
43.95858506479357;38.95192834156154;69.94494819888735;62.08489326675107;40.475201345859716;28.59292130840572;0.6937875747680664;0.10000000149011612;0.0;1.0;1243.8999999999899
40.13152625848289;39.36660120605086;69.94487087805294;62.085098843317894;40.562574644207075;28.689163021782747;0.11972904205322266;0.10000000149011612;0.0;1.0;1244.2499999999898
42.89371629038504;39.68282573255351;69.94479355916417;62.0853042985521;40.603751462094635;28.70369848111386;0.5340571999549866;0.10000000149011612;0.0;1.0;1244.5999999999897
40.88034735111296;40.08367288922091;69.9447162422183;62.08550981153542;40.6612829092378;28.77782699946323;0.23205223679542542;0.11255073547363281;0.0;1.0;1244.9499999999896
42.19336843893109;40.47658700424188;69.94463892721797;62.08571526070108;40.70825683729959;28.81022159585359;0.4290050268173218;0.17148780822753906;0.0;1.0;1245.2999999999895
41.37015033048061;40.8627187258445;69.94456161416281;62.08592073290697;40.76237265359748;28.86985549227859;0.30552271008491516;0.22940805554389954;0.0;1.0;1245.6499999999894
41.905774903187194;41.24153022509074;69.94448430305101;62.086126175099025;40.81284127100855;28.9124279727111;0.3858659565448761;0.2862296998500824;0.0;1.0;1245.9999999999893
41.58032246848319;41.613543504694576;69.94440699388326;62.086331622404145;40.86629099678282;28.96612658103453;0.33704832196235657;0.34203165769577026;0.0;1.0;1246.3499999999892
43.420271212174384;39.48848470337157;69.9443296866574;62.086537061290244;40.922759657486836;29.019696595835114;0.6130409240722656;0.10000000149011612;0.0;1.0;1246.6999999999891
40.64507653861534;39.89221907825271;69.94425238137512;62.08674254663907;41.0005082246156;29.104900567598577;0.19676151871681213;0.10000000149011612;0.0;1.0;1247.049999999989
42.39617754201612;40.287649491088814;69.94417507803905;62.08694794259077;41.045964713107196;29.132156397236145;0.4594268500804901;0.14314766228199005;0.0;1.0;1247.399999999989
41.32770926635658;40.676414642373516;69.94409777664487;62.0871533719137;41.09904793645916;29.19605831964276;0.2991563677787781;0.20146217942237854;0.0;1.0;1247.7499999999889
41.991641476853374;41.05772097007042;69.94402047719643;62.087358763804446;41.1481232862684;29.237783268943303;0.3987462818622589;0.2586580216884613;0.0;1.0;1248.0999999999888
41.604951235100316;41.43223269781595;69.94394317969176;62.08756416415764;41.20052524170933;29.29329802527667;0.34074246883392334;0.3148347735404968;0.0;1.0;1248.4499999999887
42.42170268687619;40.7633270505591;69.94386588412897;62.08776955008824;41.25377704607939;29.344138682180983;0.46325546503067017;0.21449927985668182;0.0;1.0;1248.7999999999886
41.37254971100606;41.14299936870407;69.94378859050988;62.08797494734341;41.31471948497625;29.408605820318485;0.30588263273239136;0.27144965529441833;0.0;1.0;1249.1499999999885
42.22449093073459;41.10727725348988;69.94371129883632;62.08818030880411;41.365262009937;29.45266809203912;0.4336736500263214;0.266091525554657;0.0;1.0;1249.4999999999884
41.520225182918466;41.48041047977529;69.94363400910458;62.088385683233525;41.4205668268109;29.513032064658944;0.32803380489349365;0.3220617175102234;0.0;1.0;1249.8499999999883
43.01983087544403;40.04713104323059;69.94355672131627;62.08859103670193;41.47406713415535;29.564227387495976;0.5529748797416687;0.10706958919763565;0.0;1.0;1250.1999999999882
41.07956011239082;40.439332771928775;69.9434794354716;62.0887964229305;41.54137632908868;29.6411165315335;0.2619338929653168;0.16589966416358948;0.0;1.0;1250.5499999999881
42.207932472868436;40.82368396792043;69.94340215157189;62.089001743992526;41.58870842302457;29.677686360623852;0.43118971586227417;0.22355270385742188;0.0;1.0;1250.899999999988
41.58850303492045;41.201332464548955;69.94332486961673;62.089207084986526;41.639815632242346;29.73767160759047;0.3382757008075714;0.28019979596138;0.0;1.0;1251.249999999988
41.94969585937656;41.571808214383736;69.94324758961437;62.08941240055515;41.689343919609314;29.784795977099463;0.3924543261528015;0.3357711732387543;0.0;1.0;1251.5999999999879
41.853865775764916;41.74896509777915;69.9431703115531;62.08961771828814;41.74076008110802;29.84005132165521;0.37807995080947876;0.3623449206352234;0.0;1.0;1251.9499999999878
42.83215428983044;40.33238992507455;69.94309303542576;62.08982303198411;41.79627057046088;29.898237634026202;0.524823009967804;0.1498584747314453;0.0;1.0;1252.2999999999877
41.29590591131;40.71853311029463;69.94301576124161;62.0900283615685;41.861290196303344;29.97115933172961;0.2943859100341797;0.2077798843383789;0.0;1.0;1252.6499999999876
42.150075207572854;41.09705877334534;69.94293848900281;62.09023363761537;41.90935008077349;30.01217893870046;0.4225110709667206;0.2645585834980011;0.0;1.0;1252.9999999999875
41.70804761800218;41.468894506222284;69.94286121870726;62.09043892748247;41.959644693317614;30.07089670707353;0.35620686411857605;0.32033422589302063;0.0;1.0;1253.3499999999874
42.33152299882545;41.116289098101845;69.94278395035565;62.09064419981888;42.01057363082549;30.122874657837485;0.4497285485267639;0.26744309067726135;0.0;1.0;1253.6999999999873
41.63961960058077;41.487547301550535;69.94270668394478;62.09084947894269;42.06626395260639;30.1853302236633;0.3459426760673523;0.32313230633735657;0.0;1.0;1254.0499999999872
42.65651533446493;40.68103802395933;69.94262941947704;62.09105473486551;42.11792271366778;30.237296511232103;0.4984775185585022;0.2021556794643402;0.0;1.0;1254.3999999999871
41.49739875454577;41.05995292267892;69.9425521569525;62.09126000863154;42.17695466151196;30.30644466085579;0.32460975646972656;0.2589927613735199;0.0;1.0;1254.749999999987
42.11277714335216;41.43151031543812;69.94247489637297;62.09146523983151;42.22534444846792;30.351560082094466;0.4169166386127472;0.3147266209125519;0.0;1.0;1255.099999999987
41.81535648171092;41.79641216658189;69.94239763773646;62.09167047923302;42.275053812180204;30.409392795169992;0.3723035454750061;0.3694619834423065;0.0;1.0;1255.4499999999869
43.28733028672701;39.92364557193537;69.94232038104104;62.09187571143309;42.3284128361563;30.46790270842706;0.5930995941162109;0.10000000149011612;0.0;1.0;1255.7999999999868
41.234582625102064;40.315819685667975;69.94224312628813;62.092080977084095;42.39550385880324;30.54998978825813;0.28518712520599365;0.14737281203269958;0.0;1.0;1256.1499999999867
42.28232974026156;40.70005489097025;69.94216587348006;62.09228616963105;42.44242854013919;30.589587777345855;0.4423494040966034;0.2050081193447113;0.0;1.0;1256.4999999999866
41.79070552745509;41.077585607483115;69.94208862261547;62.09249138138472;42.491131539479795;30.65080111370827;0.36860597133636475;0.2616380751132965;0.0;1.0;1256.8499999999865
42.044840846832926;41.44798616554641;69.94201137370135;62.09269657054165;42.53960122760009;30.701840703321636;0.40672624111175537;0.3171979784965515;0.0;1.0;1257.1999999999864
41.93758985073367;41.811641108619256;69.94193412673013;62.09290175856904;42.58878119715462;30.758100729394812;0.39063870906829834;0.3717462420463562;0.0;1.0;1257.5499999999863
42.91439193010922;40.4910834075975;69.94185688169227;62.09310694314877;42.64119815723336;30.817578633196774;0.5371585488319397;0.17366275191307068;0.0;1.0;1257.8999999999862
41.5447671658074;40.872029757382506;69.94177963859704;62.0933121443004;42.70240917118167;30.891712666440583;0.33171480894088745;0.2308042347431183;0.0;1.0;1258.2499999999861
42.20870350804972;41.24547481144384;69.94170239744659;62.09351729441414;42.75021831814195;30.937573552088793;0.43130528926849365;0.2868213653564453;0.0;1.0;1258.599999999986
41.92029167439449;41.61225980647191;69.94162515823882;62.093722454533804;42.798601871341816;30.997071666224144;0.38804376125335693;0.3418388366699219;0.0;1.0;1258.949999999986
42.32346239631528;41.44849226479596;69.94154792097379;62.093927600483084;42.848015425266624;31.052450146532635;0.4485194981098175;0.3172740936279297;0.0;1.0;1259.2999999999859
41.89885878146208;41.81134482311916;69.9414706856515;62.09413274779769;42.90005893607889;31.114240409643457;0.3848285377025604;0.37170159816741943;0.0;1.0;1259.6499999999858
43.11942724715635;40.32554962399581;69.94139345226989;62.094337882683476;42.95179615457778;31.173241545543704;0.5679140090942383;0.1488325148820877;0.0;1.0;1259.9999999999857
41.5622323457298;40.708642371528754;69.94131622083074;62.094543042662735;43.012809581595775;31.251288143160878;0.33433493971824646;0.2062961459159851;0.0;1.0;1260.3499999999856
42.27463402927742;41.084110697680615;69.94123899133604;62.09474814388716;43.059938711424195;31.29731398721367;0.4411952793598175;0.2626165449619293;0.0;1.0;1260.6999999999855
41.985993578636396;41.45291037217771;69.94116176378384;62.09495325676488;43.107303203080335;31.357902825783697;0.3978988528251648;0.3179366886615753;0.0;1.0;1261.0499999999854
42.125571969156965;41.814782158184414;69.94108453818177;62.095158352684734;43.15500438027516;31.412538618297333;0.4188358187675476;0.3722171485424042;0.0;1.0;1261.3999999999853
42.4293035179806;41.448243145861056;69.94100731451476;62.09536344832941;43.204353344119454;31.472523659891806;0.46439531445503235;0.3172363042831421;0.0;1.0;1261.7499999999852
41.96892046798939;41.810060729523;69.9409300927905;62.09556854159217;43.25676102146008;31.53614390754467;0.395338237285614;0.3715093433856964;0.0;1.0;1262.0999999999851
42.933864516752635;40.713260484176715;69.94085287300612;62.095773619561726;43.307217571919864;31.59521233612412;0.540079653263092;0.2069890946149826;0.0;1.0;1262.449999999985
41.786712986831446;41.08823310374305;69.94077565516392;62.09597871462245;43.3638929775168;31.66901730881733;0.3680068850517273;0.26323509216308594;0.0;1.0;1262.799999999985
42.27727222591898;41.45586480975658;69.94069843926621;62.09618376400465;43.41097356714448;31.71934952843054;0.44159066677093506;0.31837958097457886;0.0;1.0;1263.1499999999849
42.099632331425084;41.816876588364835;69.94062122531079;62.096388819452045;43.45777430167732;31.77962780056521;0.4149448275566101;0.37253129482269287;0.0;1.0;1263.4999999999848
42.593988685065824;41.32699282281402;69.94054401329794;62.096593865697685;43.50650360004653;31.83921875664504;0.48909851908683777;0.2990487813949585;0.0;1.0;1263.8499999999847
42.006351878881446;41.6901346029785;69.94046680322481;62.09679891532056;43.558659193429946;31.905827700352802;0.40095269680023193;0.35352036356925964;0.0;1.0;1264.1999999999846
42.51089738360827;41.501323462046514;69.94038959509572;62.09700394076941;43.606854435160926;31.96240159666627;0.47663477063179016;0.32519853115081787;0.0;1.0;1264.5499999999845
42.075797966620485;41.8609661873154;69.94031238890926;62.09720897106877;43.65674250273429;32.02718528722551;0.4113696813583374;0.3791448473930359;0.0;1.0;1264.8999999999844
42.85848404112079;41.0064315020328;69.94023518466241;62.097413985646426;43.70580183386369;32.0872870957528;0.5287723541259766;0.2509647309780121;0.0;1.0;1265.2499999999843
41.97636886486703;41.37482725642798;69.9401579823575;62.09761901208674;43.75932241026851;32.158965524330824;0.39645516872406006;0.3062242269515991;0.0;1.0;1265.5999999999842
42.32394061113445;41.736065959279244;69.94008078200648;62.09782400093047;43.80599094608709;32.21271630986786;0.448591023683548;0.3604097068309784;0.0;1.0;1265.9499999999841
42.21698629709533;42.090739043090196;69.94000358359744;62.09802899211945;43.85200994123193;32.273427760095615;0.4325481057167053;0.4136109948158264;0.0;1.0;1266.299999999984
43.24770020697804;40.55519415800893;69.93992638711842;62.09823398202872;43.90158327989383;32.33823760190592;0.5871549248695374;0.18327921628952026;0.0;1.0;1266.649999999984
41.90705805021372;40.931257364479166;69.939849192581;62.098438991221656;43.9586901319538;32.41741975232469;0.3860587775707245;0.23968887329101562;0.0;1.0;1266.9999999999839
42.40852632093868;41.299858292606075;69.93977199998739;62.09864394530871;44.00498383601854;32.46950735630435;0.4612790644168854;0.29497870802879333;0.0;1.0;1267.3499999999838
42.25736835173274;41.66183746898764;69.93969480933583;62.09884890645321;44.050219867864996;32.531606688508305;0.43860548734664917;0.34927576780319214;0.0;1.0;1267.6999999999837
42.32622262090399;42.01703876930799;69.93961762063458;62.09905385446456;44.09613325656608;32.59059960958132;0.4489331841468811;0.40255600214004517;0.0;1.0;1268.0499999999836
42.741030823506264;41.4603348161026;69.93954043386691;62.09925880185352;44.14366593070696;32.65414363928335;0.5111547112464905;0.3190501928329468;0.0;1.0;1268.3999999999835
42.19891554114918;41.819064965593725;69.9394632490384;62.0994637499918;44.19429935572424;32.722671580305246;0.42983758449554443;0.37285974621772766;0.0;1.0;1268.7499999999834
42.56377706062375;41.79629801147621;69.93938606615342;62.09966867376215;44.24104240480227;32.78165659308132;0.48456665873527527;0.3694448173046112;0.0;1.0;1269.0999999999833
42.29722726434932;42.14856318817414;69.93930888521004;62.09987359913157;44.28823697633527;32.84645504401783;0.44458386301994324;0.42228448390960693;0.0;1.0;1269.4499999999832
43.29872288013138;40.704640805717304;69.93923170620633;62.100078517744066;44.33673487773132;32.911984982294655;0.5948081612586975;0.20569591224193573;0.0;1.0;1269.7999999999831
42.09002628518772;41.07660173158598;69.93915452914382;62.10028345519345;44.39120182281101;32.99121815173811;0.4135040044784546;0.26149043440818787;0.0;1.0;1270.149999999983
42.49529916552399;41.44120765460468;69.93907735402502;62.10048834064543;44.43679825448095;33.04629490451765;0.4742950201034546;0.3161811828613281;0.0;1.0;1270.499999999983
42.39467670996527;41.79922699100888;69.9390001808477;62.100693230814045;44.4810345753703;33.10933060212;0.4592013955116272;0.36988428235054016;0.0;1.0;1270.8499999999829
42.44322454702211;42.15055394660226;69.93892300961915;62.10089810937069;44.525952152809964;33.17028331103552;0.46648386120796204;0.4225831627845764;0.0;1.0;1271.1999999999828
42.95174241152364;41.39816257285639;69.93884584032247;62.10110298826265;44.57270382644282;33.236048515492314;0.5427616238594055;0.3097244203090668;0.0;1.0;1271.5499999999827
42.315531445015665;41.75665468851963;69.93876867296706;62.101307870487744;44.62278974923197;33.307816383900786;0.44732987880706787;0.36349791288375854;0.0;1.0;1271.8999999999826
42.51965877295902;42.1082411000491;69.93869150756245;62.10151272184328;44.66803641189665;33.36691639602384;0.47794854640960693;0.4162362813949585;0.0;1.0;1272.2499999999825
42.70028940946946;41.94826126194175;69.93861434409138;62.10171757511944;44.71304960139372;33.43181201163196;0.5050435662269592;0.39223915338516235;0.0;1.0;1272.5999999999824
42.45225773112816;42.296217763043614;69.93853718256156;62.10192242325297;44.75971130108053;33.498283536717395;0.4678388237953186;0.44443279504776;0.0;1.0;1272.9499999999823
43.445995786451476;40.782382342140124;69.9384600229709;62.102127266125535;44.80711898241606;33.56621072503191;0.616899311542511;0.21735744178295135;0.0;1.0;1273.2999999999822
42.277343065240075;41.15140127683611;69.93838286532105;62.10233212788836;44.85979462554246;33.6470392325964;0.44160154461860657;0.27271023392677307;0.0;1.0;1273.6499999999821
42.619713282509736;41.51311404364844;69.93830570961444;62.10253693701924;44.90457216608695;33.704863672081785;0.49295690655708313;0.3269672393798828;0.0;1.0;1273.999999999982
42.55507191385402;41.86823880342416;69.93822855585864;62.10274174939286;44.947665123888726;33.769263212150975;0.4832608997821808;0.38023602962493896;0.0;1.0;1274.349999999982
42.59120950763486;42.21676519527671;69.93815140404143;62.10294655130673;44.991438848635994;33.83229422873194;0.4886813759803772;0.4325149357318878;0.0;1.0;1274.6999999999819
42.93074394839101;41.7973387299931;69.93807425415821;62.10315135150529;45.03642472874236;33.898734359632556;0.5396116375923157;0.3696010410785675;0.0;1.0;1275.0499999999818
42.53888980326002;42.14698738969355;69.93799710621579;62.10335615083295;45.08332668009632;33.96882441024985;0.48083359003067017;0.4220481514930725;0.0;1.0;1275.3999999999817
42.91312317468646;41.8814784506784;69.93791996021372;62.10356093175102;45.128310490988156;34.033472932759366;0.5369685888290405;0.3822215795516968;0.0;1.0;1275.7499999999816
42.58289369145177;42.232173332005516;69.93784281615297;62.10376571398734;45.17391831857452;34.10294617190522;0.4874339699745178;0.4348260760307312;0.0;1.0;1276.0999999999815
