y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Bot_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
2.3212685840130622;1.2247007806731816;20.0;19.524657836553576;0.0;0.0;0.0;0.0;12830
2.341212696960438;1.2403645841737583;20.0;19.52466064685571;0.0;0.0;0.0;0.0;12840
2.3616058350405447;1.2559926788659337;20.0;19.52466345710982;0.0;0.0;0.0;0.0;12850
2.3824751374230027;1.2715842098788575;20.0;19.52466626731592;0.0;0.0;0.0;0.0;12860
2.4038438796614323;1.2871383310350168;20.0;19.524669077474005;0.0;0.0;0.0;0.0;12870
2.4257309774687057;1.3026542047896486;20.0;19.52467188758406;0.0;0.0;0.0;0.0;12880
2.4481504930332507;1.3181310021705488;20.0;19.524674697646105;0.0;0.0;0.0;0.0;12890
2.471111143967551;1.3335679027183116;20.0;19.52467750766014;0.0;0.0;0.0;0.0;12900
2.494615814960662;1.348964094422718;20.0;19.524680317626167;0.0;0.0;0.0;0.0;12910
2.518661072276387;1.364318773676567;20.0;19.52468312754418;0.0;0.0;0.0;0.0;12920
2.5432366812394593;1.379631145208479;20.0;19.524685937414162;0.0;0.0;0.0;0.0;12930
2.56832512634352;1.3949004220164314;20.0;19.524688747236134;0.0;0.0;0.0;0.0;12940
2.593901134875265;1.410125825322624;20.0;19.524691557010097;0.0;0.0;0.0;0.0;12950
2.619931204184733;1.4253065845119293;20.0;19.52469436673605;0.0;0.0;0.0;0.0;12960
2.646381787527883;1.4404419370749018;20.0;19.524697176413994;0.0;0.0;0.0;0.0;12970
2.673243620307291;1.4555311285512047;20.0;19.524699986043927;0.0;0.0;0.0;0.0;12980
2.700513310998206;1.4705734124734076;20.0;19.524702795625853;0.0;0.0;0.0;0.0;12990
2.728187474226246;1.4855680503111863;20.0;19.524705605159767;0.0;0.0;0.0;0.0;13000
2.7562627307935257;1.5005143114158825;20.0;19.52470841464568;0.0;0.0;0.0;0.0;13010
2.7847357077046606;1.5154114729654666;20.0;19.5247112240836;0.0;0.0;0.0;0.0;13020
2.813603038192652;1.5302588199098528;20.0;19.52471403347351;0.0;0.0;0.0;0.0;13030
2.842861361744632;1.5450556449166022;20.0;19.524716842815412;0.0;0.0;0.0;0.0;13040
2.8725073241275045;1.5598012483169985;20.0;19.5247196521093;0.0;0.0;0.0;0.0;13050
2.902537577413453;1.5744949380524773;20.0;19.52472246135519;0.0;0.0;0.0;0.0;13060
2.932948780005328;1.589136029621433;20.0;19.524725270553084;0.0;0.0;0.0;0.0;13070
2.9637375966619284;1.6037238460263947;20.0;19.524728079702967;0.0;0.0;0.0;0.0;13080
2.9949006985231317;1.6182577177215465;20.0;19.52473088880485;0.0;0.0;0.0;0.0;13090
3.0264347631349406;1.6327369825606122;20.0;19.52473369785874;0.0;0.0;0.0;0.0;13100
3.058336474474387;1.6471609857451124;20.0;19.52473650686462;0.0;0.0;0.0;0.0;13110
3.0906025229743266;1.6615290797729474;20.0;19.524739315822508;0.0;0.0;0.0;0.0;13120
3.123229605548124;1.6758406243873458;20.0;19.52474212473239;0.0;0.0;0.0;0.0;13130
3.1562144256141953;1.6900949865261674;20.0;19.52474493359428;0.0;0.0;0.0;0.0;13140
3.1895536931204687;1.7042915402715444;20.0;19.52474774240817;0.0;0.0;0.0;0.0;13150
3.223244124568707;1.7184296667998666;20.0;19.52475055117407;0.0;0.0;0.0;0.0;13160
3.2572824430387155;1.7325087543321067;20.0;19.524753359891964;0.0;0.0;0.0;0.0;13170
3.2916653782124574;1.7465281980844882;20.0;19.52475616856187;0.0;0.0;0.0;0.0;13180
3.3263896663980232;1.7604874002194997;20.0;19.524758977183776;0.0;0.0;0.0;0.0;13190
3.361452050553528;1.7743857697972196;20.0;19.52476178575769;0.0;0.0;0.0;0.0;13200
3.3968492803108417;1.7882227227269991;20.0;19.524764594283614;0.0;0.0;0.0;0.0;13210
3.432578111999275;1.801997681719454;20.0;19.524767402761544;0.0;0.0;0.0;0.0;13220
3.4686353086690946;1.8157100762388036;20.0;19.52477021119148;0.0;0.0;0.0;0.0;13230
3.5050176401149575;1.8293593424555172;20.0;19.524773019573427;0.0;0.0;0.0;0.0;13240
3.541721882899242;1.8429449231992967;20.0;19.524775827907384;0.0;0.0;0.0;0.0;13250
3.5787448203752383;1.8564662679123762;20.0;19.524778636193354;0.0;0.0;0.0;0.0;13260
3.6160832427102805;1.8699228326031387;20.0;19.52478144443133;0.0;0.0;0.0;0.0;13270
3.6537339469087096;1.883314079800049;20.0;19.52478425262132;0.0;0.0;0.0;0.0;13280
3.6916937368347846;1.8966394785059109;20.0;19.524787060763323;0.0;0.0;0.0;0.0;13290
3.7299594232354507;1.909898504152417;20.0;19.52478986885734;0.0;0.0;0.0;0.0;13300
3.7685278237630158;1.923090638555035;20.0;19.52479267690337;0.0;0.0;0.0;0.0;13310
3.8073957629977238;1.93621536986818;20.0;19.524795484901414;0.0;0.0;0.0;0.0;13320
3.846560072470215;1.9492721925407013;20.0;19.524798292851475;0.0;0.0;0.0;0.0;13330
3.8860175906838883;1.9622606072716744;20.0;19.524801100753553;0.0;0.0;0.0;0.0;13340
3.9257651631371564;1.975180120966495;20.0;19.524803908607645;0.0;0.0;0.0;0.0;13350
3.9657996423455946;1.9880302466932678;20.0;19.524806716413753;0.0;0.0;0.0;0.0;13360
4.006117887863984;2.0008105036395016;20.0;19.524809524171882;0.0;0.0;0.0;0.0;13370
4.046716766308282;2.013520417069096;20.0;19.52481233188203;0.0;0.0;0.0;0.0;13380
4.087593151377453;2.026159518279605;20.0;19.524815139544195;0.0;0.0;0.0;0.0;13390
4.128743923875221;2.0387273445598386;20.0;19.524817947158382;0.0;0.0;0.0;0.0;13400
4.17016597173168;2.0512234391476927;20.0;19.524820754724587;0.0;0.0;0.0;0.0;13410
4.21185619002489;2.0636473511883184;20.0;19.524823562242815;0.0;0.0;0.0;0.0;13420
4.253811481002294;2.075998635692547;20.0;19.524826369713068;0.0;0.0;0.0;0.0;13430
4.296028754102057;2.088276853495614;20.0;19.52482917713534;0.0;0.0;0.0;0.0;13440
4.338504925974326;2.100481571216159;20.0;19.52483198450964;0.0;0.0;0.0;0.0;13450
4.381236920502387;2.1126123612155006;20.0;19.52483479183596;0.0;0.0;0.0;0.0;13460
4.424221668823693;2.1246688015571986;20.0;19.52483759911431;0.0;0.0;0.0;0.0;13470
4.467456109350845;2.1366504759668987;20.0;19.524840406344683;0.0;0.0;0.0;0.0;13480
4.5109371877924;2.1485569737924184;20.0;19.52484321352708;0.0;0.0;0.0;0.0;13490
4.554661857173716;2.160387889964144;20.0;19.524846020661506;0.0;0.0;0.0;0.0;13500
4.5986270778575395;2.172142824955685;20.0;19.52484882774796;0.0;0.0;0.0;0.0;13510
4.642829817564607;2.183821384744784;20.0;19.52485163478644;0.0;0.0;0.0;0.0;13520
4.6872670513941515;2.1954231807745197;20.0;19.524854441776956;0.0;0.0;0.0;0.0;13530
4.731935761844243;2.2069478299147347;20.0;19.5248572487195;0.0;0.0;0.0;0.0;13540
4.776832938832077;2.2183949544237733;20.0;19.524860055614074;0.0;0.0;0.0;0.0;13550
4.821955579714208;2.2297641819104537;20.0;19.52486286246068;0.0;0.0;0.0;0.0;13560
4.867300689306637;2.241055145296293;20.0;19.524865669259317;0.0;0.0;0.0;0.0;13570
4.912865279904803;2.252267482778019;20.0;19.524868476009985;0.0;0.0;0.0;0.0;13580
4.958646371303534;2.2634008377903103;20.0;19.524871282712688;0.0;0.0;0.0;0.0;13590
5.0046409908168386;2.2744548589687925;20.0;19.524874089367426;0.0;0.0;0.0;0.0;13600
