y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
-0.5480888248364408;-4.611920084781218;19.999999992781397;19.99999998976682;19.969967739242577;17.553633922598294;0.10000000149011612;0.0;0.0;1.0;338.80000000000246
0.38598517386469666;-4.695239208398675;19.999999992765026;19.999999989740616;19.969900376295527;17.54225142745247;0.10000000149011612;0.0;0.0;1.0;339.1500000000025
1.2499852288193551;-4.777040243264992;19.999999992748542;19.99999998971424;19.96983269839677;17.53079641303566;0.0;0.0;0.0;0.0;339.5000000000025
1.06318507936669;-4.8573358270465405;19.999999992732057;19.99999998968775;19.969764876188094;17.523972437862085;0.0;0.0;0.0;0.0;339.8500000000025
0.8796860812653904;-4.936175586949503;19.999999992715516;19.999999989661262;19.969697069772337;17.521111888926555;0.0;0.0;0.0;0.0;340.20000000000255
0.6994758021581902;-5.013576871068267;19.99999999269903;19.99999998963483;19.969629272426516;17.519542292617302;0.0;0.0;0.0;0.0;340.55000000000257
0.5224956657779103;-5.08956538301743;19.999999992682547;19.99999998960834;19.9695614815962;17.518542416675132;0.0;0.10000000149011612;0.0;1.0;340.9000000000026
0.348691334681007;-3.8193414188296515;19.999999992666005;19.999999989581795;19.969493521811273;17.51507953282089;0.0;0.10000000149011612;0.0;1.0;341.2500000000026
0.17798807365278435;-2.643597887798194;19.99999999264935;19.999999989555022;19.96942523390061;17.506768810183132;0.0;0.10000000149011612;0.0;1.0;341.60000000000264
0.010346903192271384;-1.5558349850833793;19.999999992632638;19.999999989528135;19.96935662677862;17.496223576870307;0.0;0.10000000149011612;0.0;1.0;341.95000000000266
-0.1542867125834846;-0.5495227483886538;19.99999999261587;19.99999998950102;19.969287704609144;17.48503356385396;0.0;0.10000000149011612;0.0;1.0;342.3000000000027
-0.31596607503212226;0.3813775691043588;19.999999992599044;19.999999989473736;19.969218468790586;17.47369132769336;0.0;0.10000000149011612;0.0;1.0;342.6500000000027
-0.4747435340525499;1.2424448603944143;19.999999992582104;19.999999989446337;19.96914891985358;17.46231067267422;0.0;0.0;0.0;0.0;343.00000000000273
-0.6306430596371229;1.0562195208120215;19.999999992565108;19.999999989418768;19.969079227439238;17.4555124557495;0.0;0.0;0.0;0.0;343.35000000000275
-0.7837594444351339;0.8732838421704514;19.99999999254817;19.9999999893912;19.96900955085613;17.452659419189956;0.0;0.0;0.0;0.0;343.7000000000028
-0.9341257293929175;0.6936254308404841;19.999999992531173;19.999999989363687;19.968939883407984;17.451093455693865;0.0;0.0;0.0;0.0;344.0500000000028
-1.0817909289326622;0.5171859063917736;19.999999992514176;19.999999989336175;19.968870222547196;17.45009593020285;0.0;0.0;0.0;0.0;344.4000000000028
-1.2268028421019608;0.3439083361423627;19.999999992497237;19.999999989308606;19.968800567092103;17.44943450566791;0.0;0.0;0.0;0.0;344.75000000000284
-1.369208575557252;0.1737366122407593;19.99999999248024;19.999999989281093;19.968730916250422;17.448960845552904;0.0;0.0;0.0;0.0;345.10000000000286
-1.5090543775107221;0.006615649460059103;19.999999992463245;19.999999989253524;19.968661269572976;17.448602794459987;0.0;0.0;0.0;0.0;345.4500000000029
-1.6463856758475117;-0.15750866020903231;19.999999992446305;19.999999989226012;19.968591626783848;17.448325166237623;0.0;0.0;0.0;0.0;345.8000000000029
-1.7812471155883713;-0.318689492184717;19.99999999242931;19.9999999891985;19.968521987686813;17.448106202441522;0.0;0.0;0.0;0.0;346.15000000000293
-1.9136824988814283;-0.4769790178082758;19.99999999241237;19.999999989170988;19.968452352137376;17.447930640143852;0.0;0.0;0.0;0.0;346.50000000000296
-2.0437348691075954;-0.6324285045356532;19.999999992395374;19.999999989143475;19.96838272002435;17.44778743164079;0.0;0.0;0.0;0.0;346.850000000003
